chain,draw,interception,Treatment,HR,HER2,GLCM_SS,HR_interaction,HER2_interaction,GLCM_SS_interaction
0,28,-1.8004322086353388,0.3508039851599756,-0.6413103023507618,0.5434782573142094,0.27714211503222996,-0.13113101467339167,0.0027703793573357616,1.69501772303241
0,29,-1.1632561711431983,0.570341527025555,-0.6131473712008133,0.51491287394658,0.12476241305668068,-1.2485534817491044,0.6247547785732446,0.832324626675113
0,30,-1.922704856883036,-0.008113829143112872,-0.9053983054971719,0.6015717026679803,0.42302438863390357,-0.04843229914881447,0.18998011083836658,1.7967658002126288
0,31,-0.9297199728635737,0.19949827757516303,-0.7582399748649384,0.2655081994318347,-0.3686887302576183,-1.4859043788401265,0.17716161644505185,2.4933223212897007
0,32,-1.7042437290942432,-0.49146989249170137,-0.6825629992489004,0.7949222836620538,0.5272582361611653,-0.3183735054488541,1.176290798450526,1.5160937697465962
0,33,-1.0821598592700532,0.45848449849549944,-0.486161683393469,0.295629365394394,-0.24779783142747447,-1.400468684885704,-0.22080766820274664,1.8059807678802458
0,34,-0.8898573481679259,-0.9574931030404807,-0.8252814402143778,1.1206919945807314,-0.402409499877749,-0.23073568776318704,0.6996534723261627,2.3696279897399113
0,35,-1.5018744176568433,0.17993455251114732,-1.121897887587526,0.35247811588888567,0.9336658749524653,-0.2551250100284237,0.21152592936996872,1.0739191916187687
0,36,-1.4467804919337348,0.31071270895848513,-0.9267995472358996,0.1955753987769191,0.4080293788944278,-0.6462142163689036,1.0399373754173387,1.445531027372566
0,37,-1.4627344986201587,-0.0593290386574008,-0.5533618618727223,0.17045399299765718,0.5200665817396575,-0.8547723919078438,1.4456432960290775,1.2110323860167902
0,38,-1.5324019814703673,0.08052595591974332,-0.4320256838672165,-0.3001240973505048,0.7555528514421253,-1.6467824707967915,2.849043777776417,0.8266445813629352
0,39,-1.144961204594824,-0.169012679313141,-0.5626370384416961,-0.09542219263158458,-0.5141360977365492,-0.41760570942105374,0.2616598767731277,2.657293309124935
0,40,-1.2011215795320713,0.007015481456406736,-0.8818390401602381,1.2953532530497331,0.4945566624447897,-0.8594144765811369,0.038481442423510676,1.2159925431106253
0,41,-1.5099988468037475,0.2101330440297191,-0.7429502965714403,0.30736354024482715,-0.25080167170841405,-0.40988125032596867,0.41443004927180616,2.064340434010776
0,42,-1.074368667461712,-0.049652134629188716,-0.2905006663786698,0.13108305714282031,-0.10196080588491485,-1.340352983453456,1.106827447075131,1.092496892822719
0,43,-1.1481925029420115,0.4397573263824859,-1.3495891793767139,0.23537543089907897,-0.1666154856333899,-0.23853238757644596,0.3595765232024992,1.5503947357911771
0,44,-1.0747059152717457,0.26807704999151305,-1.4384051911973403,0.38041148864406105,-0.05983107692845868,0.11220296963392412,0.2801043811679643,1.6056801652627406
0,45,-0.6830856277569639,-0.4901715883126774,-0.8474228730448896,0.6097369474853447,-0.1026808780033317,-0.3215467772216777,0.362642042243002,1.2283530237331737
0,46,-1.38013356701724,0.26975430577633497,-0.7113242528084138,0.5543855293021307,0.18670174601033862,-0.3836465526410884,1.0756314150242918,1.8580673812706578
0,47,-1.3809484207322993,-0.2608198304564664,-1.3554060543867161,1.2416445409426855,0.6023810469023141,0.07514141828627446,0.017588645764804012,1.3380668392390256
0,48,-1.3809484207322993,-0.2608198304564664,-1.3554060543867161,1.2416445409426855,0.6023810469023141,0.07514141828627446,0.017588645764804012,1.3380668392390256
0,49,-1.1109092031891303,-0.029559099548070566,-0.6226320884688183,1.092260301168384,-0.5892274064371921,-0.3928258886489103,-0.462573648350565,2.119828874761831
0,50,-0.8588232000856659,-0.579490501769284,-0.9019686004513014,0.5626403982871044,-0.4991049259288527,-0.24755580524642767,0.3033284168538135,2.6318047356111105
0,51,-0.9248983093221488,-0.6449435417313825,-0.4060851085110537,-0.053470222988814875,-0.6457659117692562,-0.9002138682688905,1.4766797989387608,2.4473311362705745
0,52,-1.3673644505565532,-0.3939666388934162,-1.0194762000820785,0.6041025024245705,0.5135311506032596,-0.33061194808606426,-0.009673233099645573,1.9008085723130734
0,53,-1.3737298138906735,-0.2251756674122558,-1.0010772434605177,0.9938295975691869,0.11499829717709553,-0.705802538156718,0.7523912746483642,1.8143640488353383
0,54,-0.9541532304650149,-0.731234653994246,-0.7933043283525394,1.0723756161697808,-0.15899134845145424,-0.3744813845719757,0.5114397602668408,2.2386773562717805
0,55,-0.9376295153205088,-0.5716743910968238,-1.1703161940317979,0.49900194256975494,-0.3665106845396555,0.5081906612162347,0.4504034872165127,2.4569087649700614
0,56,-1.1941390758774448,0.053771362157451374,-0.7473703153665154,0.03155451595681513,-0.05086322918302155,-1.152948360835599,1.4003144983590357,1.8526718742978294
0,57,-1.2502749589992233,-0.18423219108082112,-0.44994278022123435,0.7883412655848885,-0.2192007401441436,-0.7358709426813947,0.011629733435898598,2.3824999662633766
0,58,-1.5014342109023646,0.1455448767820735,-0.2294614089578455,0.5457850746836643,-0.17043764047925514,-0.5414083949080093,0.035834980365413716,1.8285092829011576
0,59,-1.5646128964604402,0.32822446406396155,-0.8413385587888871,0.778420219553686,0.7373009597396862,-1.3514472190839448,0.8903391078093796,1.634140840155735
0,60,-1.6165579211665242,0.4985519208111564,-0.5950796623597081,0.1265455207681665,0.4401831260122613,-0.47107369148617256,0.6835353491606635,1.5905460499831459
0,61,-1.8335563580660659,0.8897142160560387,-0.6110237812635115,1.1802663104348474,0.11976409855649628,-1.0226615599304372,-0.3474622925605399,1.631719687940482
0,62,-1.9938465787279074,1.2524199413291015,-0.3074876032090481,0.9146556652626359,0.2677598830800587,-0.7681127243365548,-0.34365900281440676,1.3871678235424127
0,63,-1.441506377071025,0.6236160871229717,-0.053675924182077006,0.5245879950968944,-0.027499285223779646,-1.3610967239108427,-0.3418281207410119,1.8089378460223067
0,64,-1.6097387622486812,1.2012055986305035,0.1313500327004924,0.7232684760965125,-0.08308674774272351,-1.426499051788922,-0.6229171222064263,1.569732597019564
0,65,-1.473868254408284,0.3644295875672565,-0.05280846710009124,0.7683641131122145,-0.5198567476769385,-2.1574485856114,0.1414208466964471,2.650384856908001
0,66,-1.7445721266565428,0.506140198331213,-0.23215585427779772,1.2717423263703755,-0.11562450535789726,-0.934995839574988,-0.33312589453158914,1.5766647868494503
0,67,-1.1357377703201286,-0.16617257186669798,-1.1118670057585294,-0.10249012774971455,0.1359833410387563,-0.6959507967798872,1.9428182965324485,1.2565902661323465
0,68,-1.009891296056474,-0.2668555347092876,-0.8395788037772531,0.11547449318460856,0.0783618267163424,0.2735925416584106,0.39865452882795066,1.9312477625914775
0,69,-0.9468357638557516,-0.5703580837786109,-1.338946242450771,0.3217380949146629,0.1514861530951439,-0.1900276025453342,0.6952217963772509,1.7288019728273512
0,70,-1.4022484552708696,0.30622790046893344,-0.47455252536489256,0.20877614471808137,0.055421525053620746,-0.5684479373435833,1.0165048707447653,1.4880848451330544
0,71,-1.003963431425103,-0.38800502222418887,-1.0301238557992103,-0.411763211024883,0.3953969348968369,-0.5955792445704976,1.6721080981874494,1.7171081801111425
0,72,-0.9130342106956766,-0.2905345218005846,-1.2715286177578693,-0.6560786521382185,0.38251377049911306,-0.9050019416918011,1.4646973751427432,1.5523004788981263
0,73,-1.0468634062530886,0.1238113100848961,-1.3163363763850415,1.4347263628695275,-0.17522808037448012,-1.0130762603376462,-0.5925958592452665,2.1161325315921067
0,74,-0.9450247500078173,-0.08345180136601416,-1.3075228071710585,-0.5572848414333462,0.06414491877712747,-0.9414671525673524,1.8493438836392266,1.7146610557928357
0,75,-1.1244647308152445,-0.5795114195886124,-0.8668836551686137,0.10655749685706262,-0.10916726553256395,-0.051383928898087156,1.2101741808118,1.5184726658211067
0,76,-1.3637625026046782,0.15436870699753014,-0.7921209201051442,0.9141004729955229,0.2278124881428203,-0.8058376787704168,0.2595519808488787,2.3129161916710763
0,77,-0.7171164332221627,-0.524564471218913,-0.7547700694482589,-0.1043123252083955,-0.1415784299626368,-0.9324677561137678,0.774861585624105,2.1545821760727266
0,78,-1.2663043199355526,-0.6191237594609551,-0.9421598718349107,0.2680592402866684,-0.19302209256430958,-0.11361438902960272,1.6413820071657914,2.249860606442617
0,79,-1.015133184080331,-0.0242417162732691,-0.5443516745672836,-0.052303654897072116,0.13294657154313128,-1.211947879852816,0.9262753029942207,1.6170790970561386
0,80,-1.318397287305753,0.2576928973017514,-0.49422134866860645,-0.2915533908487462,-0.35069097523327697,-0.5235879793639566,1.4376079472868006,1.683709609371611
0,81,-1.088484325292737,0.25941128949972225,-0.708643474386466,0.7182290187357212,0.10669633293905556,-0.608352421711756,0.19069359693686444,1.0122600654551377
0,82,-1.4254412519305997,0.17187057293027252,-1.0349478546679118,0.8884474986137627,0.07779598325381043,-0.40358015391818447,-0.27592390034199,2.0187659365472634
0,83,-0.9568091744112954,-0.37688822772885144,-0.4936580855595176,0.3836131966874272,-0.275465214533273,-0.5964935946632952,0.9381408796791619,1.9156099178448198
0,84,-1.2548461944912839,0.3923104205717376,-0.7133670847996094,-0.0675720372191444,-0.12653275301351052,-0.8178202740777949,0.722652157756449,1.7389222319123039
0,85,-1.2961594975638204,0.05862975219074862,-0.7628617659042725,0.0769937229565838,0.184507239061922,-0.9067592743066221,1.3883483920849837,1.6872913971790457
0,86,-1.1725014732782935,-0.07526036814522663,-0.5680789722937036,0.6105076398928568,0.30145777996123413,-0.6383952313810872,0.13039116011469293,1.8658096952449073
0,87,-1.5819187256491338,0.19889876394390682,-0.4620011435676523,0.16353317288545965,0.2190375922137595,-1.081530670422805,1.1065137043435118,1.4182174594968473
0,88,-1.5289988075588212,0.5532385825736588,-0.5093731253499318,0.6712655196871895,0.3436612952215068,-0.9369017326231643,0.36040135644154647,1.417954507033812
0,89,-1.5715809963816587,0.46199422022755265,-0.6541069934103592,0.8583119438727671,0.36497853827497173,-1.1226370971609796,0.5626648470729619,1.509615396977227
0,90,-1.4741190279302616,0.1914286185884142,-0.7142626715680715,0.7958496661889658,0.4510248723718233,-1.350381313321698,0.43476172640463573,1.5817442178935428
0,91,-1.6106388475448696,-0.091241492952018,-0.7484019583879133,0.7674438916681472,0.20623126647224965,-0.27452211881909006,-0.06372032144738204,2.128754261777604
0,92,-1.5150009847940302,-0.28313119015258703,-1.019344994171625,0.7739600276603673,0.2441766266945391,0.0005772049433617199,-0.008541581321596846,2.2239559001040647
0,93,-0.9294464691011308,0.18150786989856327,-0.6269395909802928,0.5771062937635809,-0.372330954462071,-0.7837219137793159,0.8387207875718965,1.5226697137562868
0,94,-1.0125900158638719,-1.2383210515284118,-0.7658602871447782,0.5423189038242862,-0.4311518791562503,-0.07378842529759734,0.6370091485631788,3.539436328321
0,95,-1.2320553113796509,0.49714444925190926,-1.2503995724892873,-0.5966229445363109,0.29836184723476045,-0.5369683455438955,1.9551095027003131,0.7586811982872743
0,96,-1.1522970038658444,-0.7406651925221515,-0.12491218020617167,0.34344170807790064,-0.029332938693347188,-1.0150539070277107,0.7244874376643846,2.3162284106008615
0,97,-1.5039343893778303,-0.3405648875514138,-1.1140738608410563,1.24318596085611,0.4677306927532894,-0.23616728714559565,0.7875750284428259,2.269543447506068
0,98,-1.3845963254987017,-0.024978611680061213,0.15269585319240364,0.6736696194233271,-0.37492306524784036,-1.5402025233756307,0.24631113726612433,2.674908690497212
0,99,-1.2036449290309115,0.07811749913990296,-1.5176282345163352,1.3886169521205785,-0.018141414475550288,0.13984310027095945,-0.6601690720801736,1.7473941015785872
0,100,-1.169445547017415,0.07722269128940895,-0.9803847207842973,0.7037199138689785,0.09826373807822164,-0.3837262757548998,0.39686101641063243,1.743710306022261
0,101,-1.5380487180498816,0.2297264366526106,-0.8286102420613359,0.3595637334190973,0.26460097236434166,-0.3984080153979762,1.1433455927803973,1.3599845566192812
0,102,-1.2763416006095203,-0.2206575086013738,-0.5710553467133541,0.5644050374817076,0.15889863372351387,-0.44106755529988884,0.5071116401147734,2.0374688307757602
0,103,-1.1523769970899247,0.0227602599275587,-1.4501926414981674,0.7948027625855847,0.386518411713892,0.0400015767540193,0.3877562759516921,1.6300557348485334
0,104,-1.094215139501423,-0.2526589962141874,-0.2969878184664143,0.3500361249981192,-0.4363163568005568,-1.069394623913747,0.8752896011980258,2.0679543957327673
0,105,-0.279260696993038,-1.1113905373971948,-1.7414115041697829,-0.042251831221072234,-0.8073054143823724,0.325504561756967,0.8376087318462244,2.9204133850621585
0,106,-1.0796938149110078,-0.9408321552169556,-0.634483890033505,1.0296000052170395,-0.2304369481888151,-0.1349943898882356,0.622261703243284,2.4134392688403405
0,107,-1.2816718426245997,-0.9529423424270838,-0.9473359192034871,0.9976667196596287,0.10896918330413086,0.1216607898637074,0.6364836672101173,2.0125220791523546
0,108,-1.422229093236767,0.3727154806739641,-0.18166913181907285,0.6989725689600905,-0.018723774449775465,-1.5668403628651666,0.023087127990962027,2.1095761539746953
0,109,-1.6212434620238092,0.4470889060651937,0.1671258282746615,1.1403665262994542,-0.4904803936594495,-0.5870079678442912,-0.5897591575784283,1.7131636762238704
0,110,-1.125403146994419,0.80973475635602,-1.244715219725956,1.4918578900972572,-0.21069731387105728,-1.3139084312852722,-0.9776850833925577,1.893633828167046
0,111,-1.235676835470652,0.24113018557704535,-1.400048975353114,1.660718365788638,-0.1998640258676767,-0.4413059698366463,-0.6680283890638589,2.408118208202367
0,112,-1.3967441250274317,0.3779311038512192,-0.8744794387834838,-0.6304473307481215,0.06457192387260546,-0.8283324149018423,2.1226702836150704,1.4702707627224263
0,113,-1.5343187129710225,0.3983694517773293,-0.974972612093181,1.5614353504938667,-0.48411450994692506,0.15599111190555792,-0.7652703573948341,1.9778987918841522
0,114,-1.11594707178557,0.2638908759639216,-1.4121430615818387,1.6047796073619194,-0.4453708515959449,0.17160838440656853,-0.42845588954223807,1.6923520817598143
0,115,-1.186812893391171,-0.042443136386083324,-1.2192467373332574,1.419541204947663,-0.07841040213217143,0.16706681172921867,-0.42310717254536717,1.6311275345512581
0,116,-1.3952049791385601,0.09972623678019277,-0.6971483203584623,-0.4560815771593911,0.36545459907152233,-0.4787513931063585,1.9484557265851818,1.437202056830901
0,117,-1.7132683473087882,0.42836413905388304,-0.8058134103441765,0.4282080307345826,0.630965731540172,-0.41250849750028235,0.5634877789349146,1.105070946581564
0,118,-0.8742116537974494,-0.6454669233735939,-0.5952438153355635,0.5103051269858059,-0.7422614297362431,-0.8983989290508309,0.9461199899993502,2.73797964259874
0,119,-0.968294559201909,-0.010542202365165121,-1.0481022781041411,0.07224005723720062,-0.13773148790666578,-0.009799230615207183,0.582507188958814,1.8243752133461963
0,120,-0.663918428134243,-0.8594049939782424,-0.8689980369887875,0.4215002028439585,0.058916483370321515,-0.8356563212240019,0.9737190181979787,1.3817552273515634
0,121,-0.6249883663650646,-0.5424845778470753,-0.7901439215540802,0.4418940336499726,0.04380968790386652,-0.6365682865070318,0.8652697593052734,1.5103925250544625
0,122,-1.6140789367798272,0.1376705905082274,-0.6751849021000123,1.2858268777875035,0.18162282324068157,-0.3470418361093393,-0.40237444718406695,1.445856055196189
0,123,-1.3816785269897065,-0.1364801495161474,-0.8010328556491113,1.346673764175341,-0.12586201822447607,-0.1753115591389566,-0.23807362654539047,1.97871078841411
0,124,-1.104951470953032,-0.12457246177083947,-0.39970328274009836,-0.3446823113181936,-0.28326699360181173,-0.8467874513389443,1.4393043403804047,2.1094445257325867
0,125,-1.2634440341298072,-0.8848891736177182,-0.9499601649529223,0.9529248030586639,0.2270786920398966,0.5414957877480712,0.45137334720179256,2.1409542743074748
0,126,-1.3393682514996246,-0.9138396823667922,-1.205270215250139,0.9781513936467907,0.10521186070902266,-0.2259960740032303,0.17697057352870604,2.2608278256448506
0,127,-1.2733121869911044,-0.5713594426753725,-1.2434394261225852,1.0244986232896667,0.35145458488294823,-0.2250711158434755,0.13092091105534262,2.2161982745995092
0,128,-1.4007827455046624,-0.3275248395734289,0.011839579752606522,0.7865601871284293,-0.21586149494629914,-1.6065022364617372,1.0078102239908422,2.4937494651397394
0,129,-1.0163501929678118,0.4112052251996732,-1.1557790084113062,0.5929585925631327,0.27682295931105827,-0.08621637571794097,0.5090651055311725,0.5693723123549526
0,130,-1.2125501762105264,0.27356463636379225,-1.0368219267778558,0.6376804421301725,0.14710862712834305,-1.120802634277602,0.4865210990511666,2.290694133505888
0,131,-1.5501528923993322,0.6301875887293877,-0.8652000196229339,0.2796384594788077,0.3703797225446426,-1.4448938594458036,0.41239988506867314,1.9646717551603508
0,132,-1.3207470233660088,-0.22985388282536645,-0.7178936010153789,1.0730102892569813,-0.3087816404172017,-0.004578253630415224,0.21995863705981278,1.573334952277068
0,133,-0.9498878045061223,0.276961291445716,-1.3638279696563544,-0.15055276331542888,0.2741730246104179,-0.5932690983479176,0.2378359864644199,1.3628789358992566
0,134,-1.3676265015319315,-0.4105431418277137,-0.5290888491798236,0.4554701887799675,0.34714718033290537,-1.6988736066588876,0.6922324495806129,3.15047033845121
0,135,-1.5260808917806923,0.5275914310911607,-0.43909187639254754,1.0384953323706794,-0.10652440632625626,-1.2373103395909,0.7920059269802987,1.428387316377819
0,136,-1.2260047896245179,-0.8098790085701908,-0.4157079652274396,0.16788934198694627,0.03603562761909096,-1.4540691086406587,0.37600132971677463,3.281663359359964
0,137,-1.279602265957822,-0.2771056537168912,-0.9332708423767224,0.9334656501817771,0.2896404383154394,-0.06635036294860358,0.9866033283430002,1.0318405883676547
0,138,-0.953338301221188,-0.2588346548719509,-1.2745225604269974,0.4747278838245419,-0.31154146670058025,-0.520898431057732,-0.32548605654712714,2.694491204516108
0,139,-0.7994333539587868,-0.5139213844503467,-1.0744628564771839,1.3774306640252851,0.16601834533076065,0.2423613059097846,0.27948029691032616,0.8774106445114627
0,140,-0.9547424953471664,-0.053836461558402826,-1.4276370139022196,0.5982326644252891,0.052052692000963185,0.393833954247874,-0.6253927830761632,1.635018244569627
0,141,-0.9810033860952503,0.2244700999171625,-1.4877327561284373,0.8153418565457433,-0.14639866309828964,-0.3228723156198347,0.3345645284900303,1.0935957229949735
0,142,-1.12423676438334,0.361683025915138,-0.9392575358887247,0.48285244054179843,0.07908792533170916,-0.37819444189542323,0.24401632430309433,1.7071829151207627
0,143,-1.208288165589507,-0.47432814298013115,-0.8197489091949617,0.5588327136224189,-0.165120241022652,-0.3406612235220441,0.6901355637968214,2.538910900354326
0,144,-0.6825838387963914,-0.5526791417315113,-0.6743585898445343,0.42393229526535237,-0.7196486460590594,-0.8271152429983838,0.203465352377946,2.4029044773365356
0,145,-1.1714279653218638,-0.1945439017100714,-0.43646183779798253,0.6264811524207767,-0.09609329604722183,-0.9819459822018843,1.0714890665407657,2.0639652975583704
0,146,-1.5296689562376247,-0.3415588298045069,-0.3985881563359013,0.601219929506303,0.02029948087968214,-1.6830161696571593,1.3199205770828275,2.2551308765119673
0,147,-0.8295472280522196,0.031015380350938315,-1.3490571430592406,0.3219494401751217,0.12456588538393376,0.11243178104508861,0.31567634688349727,1.21301432581013
0,148,-0.9187346363918545,0.17385379169087423,-1.5450968647910646,0.8616965355269901,-0.18032899813753311,-0.45833538885082625,0.9753603876844488,1.300591283785509
0,149,-1.0766357085727476,-0.4186521137974135,-0.4861459290292105,0.7527740703070762,-0.46975026097905026,-0.4682971993440664,0.36188019386746245,2.6431084117187407
0,150,-0.6928354347036227,-0.7808355746526521,-1.0721806123342157,0.7033163881698279,-0.4581045896136833,-0.4293909213027862,0.4591226407421587,2.534008919114047
0,151,-1.0915188628006107,-1.1331958213936626,-1.0293845975715992,0.7279594661938265,-0.18959549944631382,0.3852901275563996,0.5860892105127302,2.449361792920729
0,152,-0.5884347861606907,-0.5903831812003111,-1.3082016150780627,1.124254153643138,-0.6772896298019808,-0.0957407091965812,-0.3536444451332048,2.221089064903932
0,153,-1.3619054723672708,0.013081777647085957,-0.6477887819261912,0.6292260068667628,-0.0677279206833119,-0.5522943068750432,0.4650268832844842,2.3198524945988472
0,154,-1.3788269536812385,-0.19419412198248454,-0.671879625884642,0.1215189209126204,0.06318900180857034,-0.6472471817661053,0.9540369449007791,2.0147030214075
0,155,-1.4769682507184139,-0.5977264257968251,-0.7844561263324381,0.9419131556264018,0.1340807791464529,-0.7580866873526051,0.5682207241435532,2.636785756997295
0,156,-1.3336543423791012,-0.12748293556147106,-0.7519670722631913,0.8126465898405044,0.250493541886176,-0.6824542285127332,0.34921280680911243,2.020703061235652
0,157,-0.9504561958518496,0.6385900033684224,-1.1191910993031762,0.45520883896861264,0.02553341966289957,-0.7817498099056907,-0.1013384446191074,1.554928681974787
0,158,-1.0762299651298148,-1.0159186377310685,-0.4315027334222796,0.31872386612802117,-0.3113189673487662,-0.45240572393124756,1.4867747776038045,2.8491249406581978
0,159,-1.385274116056995,-0.45837075976990116,-0.2892396507258097,-0.10699370050853951,0.21464624887105344,-0.5288197731099925,1.3594552559081279,2.264964488028774
0,160,-1.6330896945995073,-1.1631021543212336,-0.10608782780656201,0.12202627494587226,-0.11450066869298592,-0.05454386324197821,1.7849642931262721,2.2741180213025003
0,161,-1.0998369600094746,-0.8948649139403031,-0.2767747061887733,0.11783219094492203,0.14950556501798218,-0.28745525289661417,1.979650333554433,1.5188963235302029
0,162,-1.0269805658529978,-0.3731007005725928,-1.4651314813853924,0.11799784567995353,-0.08126902059376184,-0.5044213139160785,0.7411155078347323,2.8652803361759966
0,163,-0.7348794131121474,-0.11869976424637141,-1.071467306586817,0.2828506392126131,-0.07376165057455442,-0.29058509591315257,0.5610223814754648,2.038397713086345
0,164,-1.016771803834474,-0.49107913813726656,-0.9269306037658795,0.5295163953878568,-0.0014186840958392288,0.21143876922769578,0.968609711575104,1.827622642748616
0,165,-1.2970873022365945,0.016287470495004674,-0.6034670238743731,-0.5025247953504683,-0.27740321475984353,-0.7213285595045247,1.2602925846570714,2.652864711585145
0,166,-0.9993275191847051,-0.06084404217512329,-0.8834773932808935,-0.24626909253598228,0.48660784864160256,-0.13596611675532658,1.9246346925969369,0.13841561517696327
0,167,-1.1598555923588232,-0.3416222952423522,-0.7312880322822393,1.7541322919891034,-0.27737721969344964,-1.2587661251961482,-0.9044458946328209,2.8706418895369064
0,168,-1.0948381443433883,-0.6371884883806009,-1.3505799019986409,0.10043171083257763,0.9477539615534347,-0.5408060270442685,1.5179674456977712,1.7207278967582267
0,169,-0.9165242354506771,-1.0829249653160873,-0.7956654599878397,1.0230527688081676,-1.2109820211691287,0.2122906817323249,0.4212478589707679,2.9258319619378446
0,170,-0.9350994256121363,-1.2997200954243995,-0.7938201468473101,-0.014783044372558951,0.024369172878968337,-1.389193707851761,1.1977360141107756,2.901630043792995
0,171,-1.243369784851161,-0.751830180803537,-0.45540649325428806,0.34467624874159575,0.34951854924434755,-0.9139984464942491,1.782138137095561,2.090671937195582
0,172,-1.5875153584041444,0.8146153111510213,-0.6387259745154021,-0.24027016335192308,0.36758912694043744,-0.7923805594022586,0.5524775022210859,0.9527212606771706
0,173,-1.7111776794051399,0.24948378680977235,-0.2428840473658036,0.6206417294590909,0.44581941360791966,-0.08206277917344054,0.4279446794804219,0.8863037378743003
0,174,-1.1545967817953982,0.09011007555823625,-1.2774122552536158,-0.17070235988384352,0.1274710068145919,-1.046245607013825,1.1697451035709518,2.421955668759627
