chain,draw,interception,Treatment,GLCM_SS,GLCM_SS_interaction
0,112,-1.1831369423425977,-0.4120757514878173,-0.05137629683181055,1.6227559518938701
0,113,-1.4713638156172189,0.3737157161862332,-0.04058761697817781,1.6774113230854417
0,114,-1.5968553004848287,0.2425974322197928,0.038728142225432416,2.106216599053871
0,115,-1.5900780635667386,-0.052837874500472726,-0.05085856580628478,1.6268609922258102
0,116,-1.5917321666095585,0.22108853559445096,-0.04992739777958066,1.2532138576926415
0,117,-1.3920262728807289,0.6907458618547955,-0.20497383605375474,1.5109382324325047
0,118,-1.3989629944054291,-0.6402864930857335,-0.21504874404412377,2.1428638429573565
0,119,-1.2203432785783184,-0.040863336762909874,-0.7561443780495667,1.8570865878076521
0,120,-1.5429880577879205,-0.1408318647438329,0.24395061560012765,1.6612868117670077
0,121,-1.4799021226380038,0.5623051105958372,0.12002304796025198,1.088568861013331
0,122,-1.3618774284600574,-0.11995283242411992,-0.18641496287794546,2.353580953858815
0,123,-1.4211081076206118,-0.17013553830690542,-0.531013080591556,2.404483732973686
0,124,-1.2875948397232544,-0.21277760312171679,-0.052371841952006726,1.6356646275943483
0,125,-1.4617126142014314,-0.45713948503592317,-0.4199550307553541,3.1476461093234156
0,126,-1.6831680900349808,-0.47889023517435625,-0.5820432745090582,3.128878861500116
0,127,-1.436869466741114,-0.20408853833419238,-0.3890188277395732,2.9962347624129726
0,128,-1.4488809418179334,0.11925126035370726,-0.4083038342816674,1.7457582409689374
0,129,-1.287491131212843,-0.6135018264074925,-0.08407612230787209,2.6471540616548683
0,130,-1.4175351380507677,-0.1469513056233387,-0.19019113090549977,1.9477408402020873
0,131,-1.4026957043811716,-0.005619323092322492,-0.24090491169857042,2.297731813197551
0,132,-1.5277912959690503,0.04367861933859429,-0.3572085904549205,2.499482825019151
0,133,-1.392712461231982,-0.4317267859721645,-0.3243835873659664,2.662870909477427
0,134,-1.2411171963030347,-0.7804263581184006,-0.009809545650723228,2.170395955635815
0,135,-1.3109824706803173,-0.29601220868439926,-0.2143991841835695,2.1484684381062595
0,136,-1.3364300342251854,-0.01896885918369917,-0.5462721937757693,2.2614012154566634
0,137,-1.3338825059789805,-0.11667728257284993,-0.5741737310435389,1.9080822458723095
0,138,-0.9865319723182173,0.14355911242646102,-0.6155756292074117,2.0531793074473286
0,139,-1.2484304339424352,-0.2608975469946313,-0.6873590816393844,1.9500575922730181
0,140,-1.2802041969148141,-0.3295967849984718,-0.49833600310643833,2.095433662220721
0,141,-1.0076488329391293,0.043189274296551394,-0.2953321231672885,1.660271641451303
0,142,-1.7104613809646698,-0.06324571525546019,0.1914434515417529,1.39549647399979
0,143,-1.5219806712582162,0.2598027921417905,-0.4729992794678939,1.638696321259499
0,144,-0.9800001056264356,-0.378621375904844,-0.8139161199069771,1.8770660803765593
0,145,-1.435026249170904,-0.046577243760999476,-0.5906599821305767,2.2749289818165765
0,146,-1.374165511872192,0.04522796116224681,-0.09476596368222223,1.436458404205318
0,147,-1.1164101219836238,0.06346720397864658,-0.498487608023499,1.8360607580330068
0,148,-1.364220583499398,-0.4852034512778234,-0.07421337760412028,1.8351708160227438
0,149,-1.630312255728592,0.5738065618354327,-0.2553965693065319,1.5969776852674307
0,150,-1.4665951131481512,0.4574239122788133,-0.2355707929563513,1.5823584168130984
0,151,-1.300005640784889,-0.2355419715643572,-0.03806093324581905,1.2319267530293854
0,152,-1.3411044392972777,-0.032293241476640144,-0.09634337756713607,1.4964029121720785
0,153,-1.1922863432897115,0.12496510945435602,-0.1265117191785987,1.6610284293162358
0,154,-1.5622626514385067,0.051704364995011076,0.1879417457505037,2.0124154046721867
0,155,-1.2957489435591165,-0.1500773381435887,-0.015917868882743935,1.9812788838448183
0,156,-1.7392753606424312,0.1994816375455175,0.13812051788507218,1.702807131007395
0,157,-1.4124020614583759,0.37602929165983157,-0.05836696131431207,1.1343051541711073
0,158,-1.8412839031990695,0.3516118169106579,0.36304183833551584,1.3734678627988441
0,159,-1.3416631138857247,0.047369679886262395,-0.10512550983777613,1.160602885763486
0,160,-1.142346882246972,-0.6175303155955112,-0.6197454476202937,2.502195502315802
0,161,-1.2470577229274917,-0.569046115216054,-0.5276076253103676,2.1330662160433396
0,162,-1.098288692092286,0.08239240854631014,-0.16596241664044364,2.1510302220259354
0,163,-1.31473674447534,-0.22238749612331477,-0.2730807725132609,1.9902100622487893
0,164,-1.3673197109641282,0.15170972086105494,-0.21559716338924462,1.5374081709922383
0,165,-1.332529335555427,-0.028427541348231777,-0.03347511079957877,1.4029988586213655
0,166,-1.2336245645225021,-0.237578907933655,-0.24393263738711246,2.100751439441013
0,167,-1.3059948331626674,0.04295730741710635,-0.33354513005492326,2.0033958128864335
0,168,-1.5812864048810757,0.41557383743538145,-0.45128005827826767,1.9787278405416904
0,169,-1.0864747697019281,-0.5668470187655907,0.0060832570738187375,1.9979006132833452
0,170,-1.2437825299532976,0.3656358402819886,-0.3639441419849929,1.8364879207693419
0,171,-1.4320362861638714,0.5615879221208293,-0.3876378172287649,1.6547839416109844
0,172,-1.5120090309069865,0.44603385943242,-0.17420684105993622,1.8526722158645361
0,173,-1.5741955411921675,0.22985338632781138,-0.39490231899588135,2.098797038040797
0,174,-1.576759996230828,0.2798872043971754,-0.4489610852884576,2.256401522566724
0,175,-1.262457537120611,0.2221687685126008,-0.6184438239740488,1.812094152403811
0,176,-1.7550324725958453,0.01001495144492992,0.35398153485236294,1.6622661103299403
0,177,-1.6888495630375062,0.06457939311837846,0.4537746673435825,1.4377051939979206
0,178,-1.4543834825201034,0.11774460399564846,-0.255377628927107,2.1353215374524566
0,179,-1.4420642310472114,0.1777628248206793,0.05307190390440275,1.2976559261773541
0,180,-1.6110107047161195,0.4929582579984102,-0.30570060322736814,1.952957210075237
0,181,-1.0615736740616002,-1.0725275297277816,-0.12731776838545006,2.7731690892529683
0,182,-1.5309625264087274,0.581948098089939,-0.03259461101496042,0.762970451558455
0,183,-1.4556581859074176,0.7624692049985506,0.11806115244720217,0.893642420381825
0,184,-1.4709146153856167,0.4891667015444501,-0.013935902852446835,1.0973374874916884
0,185,-1.5657193453990006,0.144491917638099,-0.20320820340059775,2.378976568755482
0,186,-1.0599393043206047,-1.1767359058528677,-0.2634040140824103,2.454616463660289
0,187,-1.025846663491594,-0.9771669348849945,-0.3082456364382451,2.6805213704557005
0,188,-1.2487303355766421,0.11765734923189042,-0.5223931207033337,1.6106809090225385
0,189,-1.744541591852244,0.6584574167948709,0.08465387746710662,0.777578796019675
0,190,-1.2823872174261286,-0.16906109185172058,-0.014855374645615704,2.653947871303924
0,191,-1.1346902431763182,0.3305958344759574,-0.31803712042085763,1.6171739378594188
0,192,-1.3211647191704796,0.2986294340559039,0.143290603508486,1.2278097989634094
0,193,-1.4449388168827277,0.251966449289176,-0.35925715529196944,1.4854811202741718
0,194,-1.7163962801388057,0.3026091172397649,0.5260875538488039,1.3356529933942156
0,195,-1.2692946408275536,0.10876117700525922,-0.2037198221979204,1.7960475683311017
0,196,-1.3081758628068711,0.07076320009089776,-0.24220957773094298,1.7279080597595966
0,197,-1.596073783020966,0.2533056589423557,0.2151695867433645,1.3225309218661954
0,198,-1.29019581132447,-0.4980116563611108,-0.27584890052174926,2.3806747496156566
0,199,-1.8429726011070486,0.5890520796182268,0.01577475966913844,1.8063232368188937
0,200,-1.534971320578102,0.31734438156524547,-0.10435139162093399,1.366712427674901
0,201,-1.4539356595792126,0.6257828321898766,-0.34247180891719164,1.7200950802753643
0,202,-1.2191009172794014,-0.9557250565830127,-0.10827525779591429,2.5463185229734275
0,203,-1.7639804964033652,0.031552534142145205,0.2964870979979286,1.8478421923211297
0,204,-1.7837535050327888,-0.015762484681670408,0.3056665414940025,1.879693875462529
0,205,-1.6464932988697623,0.09358177727854011,0.07801871617629352,1.8718647241553443
0,206,-1.7085084318184298,0.2524896670785972,0.19232262077832907,1.818716528052242
0,207,-1.3105039798829172,0.34386878499748086,-0.07905481613786636,1.079173998357598
0,208,-1.4181301441953655,0.195571117857396,-0.07480529908735511,1.3316809251456325
0,209,-1.3769732056495205,0.14249890332362214,-0.2707659548664152,1.828134688729055
0,210,-1.5070170592155987,-0.35409048746973637,0.0583667098177858,1.885840828710023
0,211,-1.6920594069949422,0.593054590025208,0.11970197930641668,1.018018514733334
0,212,-1.7186513366750225,0.3856117891349451,0.018824141990318788,1.213016643694784
0,213,-1.178359249287153,-0.4928585242750829,-0.5764497072169878,1.9475476832312275
0,214,-1.5727754466168145,-0.15248563016847072,-0.06686826527789025,1.9416778446370437
0,215,-1.3944325804589623,0.3099428358889542,-0.06385329434655418,0.9682930324306711
0,216,-1.3899400903140327,-0.19297804714876654,0.22567867590888668,1.5397055065303527
0,217,-1.2089910918861937,-0.48833054915025054,0.09063475766342144,1.396170981907461
0,218,-1.2089910918861937,-0.48833054915025054,0.09063475766342144,1.396170981907461
0,219,-1.6682025987608897,0.14394427361884787,-0.18270639058199079,1.9230433401611131
0,220,-1.4235730676537903,0.02984222571947681,-0.19044650048284395,2.0390494026636423
0,221,-1.4879978023077376,-0.04262681691863812,0.01806984424687541,1.3915473598091037
0,222,-1.3827424035547646,-0.03257480017472414,-0.12549087119533642,1.9216761793312958
0,223,-1.319178717744788,0.020219306620568034,-0.12308233311265404,1.5048370538007594
0,224,-1.2846627332875107,0.07121832847025034,-0.5048582709339793,1.9176453112352232
0,225,-1.6201218557422563,-0.024814253116773433,0.15310154517856178,1.56773621161476
0,226,-1.6750437247561183,-0.05535211963454656,0.16934059764379628,1.5082151868449805
0,227,-1.5762492004483382,0.18787526043018188,0.2060815088819703,1.8602593788893789
0,228,-1.400367130890956,0.30147501043102287,0.11212089834694994,1.6615063744159397
0,229,-1.2082703716444558,-0.5397001421646674,-0.17558378818988607,1.4950806115816206
0,230,-1.5644390874185454,-0.2302711711765899,-0.7149158951676693,2.6213870476312957
0,231,-1.4167750885807253,-0.1233177653796238,-0.4454193636177095,2.890781062326752
0,232,-1.1756622835680157,0.18538608820809754,-0.6668905548270734,2.0411519448448256
0,233,-1.5376747535109638,-0.1736781216898069,0.34796544736932744,1.5496273338874862
0,234,-1.4137047935486406,0.13282508055078046,0.07634674860335089,1.6306916762789823
0,235,-1.3875243389534822,-0.06323333518444851,0.026828358652315254,1.5309188565643486
0,236,-1.4037460994554607,0.23620497346603408,-0.4065154112104865,1.8748196098245447
0,237,-1.3764465491979492,-0.019675659420732572,-0.18836833708205192,1.4974176123486374
0,238,-1.4434734657346522,-0.31143312813064883,-0.38045506496951575,2.246194373514434
0,239,-0.9789142234863422,0.1364788659620706,-0.6221894874254621,2.177522395336983
0,240,-1.3095934811550256,-0.4599648765420876,0.2124536937199759,2.364256319134393
0,241,-1.6238969479579592,0.32389796965122364,0.33904927079775327,1.9048423145073536
0,242,-1.6789604922040495,0.29351302952350644,0.12986217334957262,1.7478430213565066
0,243,-1.390367850633694,0.09526306737681423,-0.1853548899045956,1.409023143743127
0,244,-1.2282478985902747,-0.18938717643202296,-0.6862846395344806,2.014223322043049
0,245,-0.9190814187930574,0.04393498962457043,-0.9122694818378188,2.2156209718917106
0,246,-1.2766549480256777,-0.301444238817723,-0.44644406879330534,2.0828430965762346
0,247,-1.1680833716801637,-0.5018120032664353,-0.04077018736928917,2.1744749169534066
0,248,-1.2709028130961237,-0.1129458393149454,-0.4855248469692439,2.470695764324907
0,249,-1.2217331670780842,-0.34633152432666936,-0.4357559628632244,2.243476741443535
0,250,-1.377592339344909,-0.2319613154113882,-0.2083263600010179,2.1220228313856024
0,251,-1.1992100319311838,-0.3100363509552819,-0.4410494253077286,2.3989301406328583
0,252,-1.561509624064101,-0.36615651148199446,0.12323909825391532,2.556791920757534
0,253,-1.5007102972283084,0.2048966381324855,-0.17799548109623098,1.5046033991866197
0,254,-1.482055839526431,-0.187366315296154,-0.40109513845251166,2.270811890922313
0,255,-1.3437417379940935,-0.5016806703728458,-0.4094588701013575,2.232892224031233
0,256,-1.5173630219044574,0.25011524704376265,-0.12111328340133531,1.4849044210595328
0,257,-1.5999979638682267,-0.0613621761853711,-0.05091691156854994,1.8724788263202798
0,258,-1.4817960722812846,-0.01596824028918542,-0.09205178633436528,1.5448759418367766
0,259,-1.0680323553947524,-0.3508201794576631,-1.0956883328879692,2.2183566428575254
0,260,-1.2112358131885357,-0.19313502339893107,-0.6690441890325349,3.272166801944047
0,261,-0.8444969048184783,-0.9697150425850696,-0.44417166052786694,2.47885240822598
0,262,-0.9946780102480841,-1.1647597001180099,-0.5332355668173685,2.56012754409243
0,263,-1.0557822286211267,-0.24337738413787458,-0.38848850151385905,2.476906908750446
0,264,-1.2821248370886726,-0.5127411140310736,-0.7139360091620697,2.30177264812232
0,265,-1.2747228654948155,0.06418010598772561,-0.6543346912734589,2.6583304394347254
0,266,-1.4201583003475537,-0.15549682848983815,0.1922178071150269,1.6149993491447683
0,267,-1.4743488518216936,0.04418584173020634,-0.0686907948601374,1.9340817802215193
0,268,-1.2230459859146867,-0.4918260242354795,-0.018707899148698637,1.9236967254403103
0,269,-1.111250152723693,-0.12800640737452884,-0.22763089092030753,1.3829141059522638
0,270,-1.2664125884815953,0.08656711317015975,-0.37032553113524624,1.7839699062915055
0,271,-1.5163041990808621,-0.33515648632997497,-0.06825056816694941,2.05522849676117
0,272,-1.2404463980130744,0.14463854181648683,-0.6143961151139581,1.7158305002743273
0,273,-1.5587408222626022,-0.6498337564583314,0.09853203281206246,2.0216998147471905
0,274,-1.5368903610817202,-0.41927490047525406,0.3369798867865281,2.502311685968259
0,275,-1.4823325924454946,-0.28488070658549525,-0.26471238805858066,2.338494956415557
0,276,-1.3512012732826357,-0.13352486542860564,-0.27924954855143214,2.202269649513031
0,277,-1.143430732443422,-0.7058502233357582,-0.28903881280244503,2.428292385885048
0,278,-1.3208138775359974,-0.07341864843770196,-0.22492576313458512,2.126786234970206
0,279,-1.2555353261628956,0.398236774158121,-0.24004904887406964,1.3849242873829333
0,280,-1.604073504930559,0.07159359328120729,-0.21619876297091656,1.8835445275353413
0,281,-1.530206760129062,-0.044918983086015274,-0.24954097260174768,2.429186337902076
0,282,-1.5476067094732018,0.0840888239558879,-0.7219005704068633,2.068797129732295
0,283,-1.3644230845486662,0.39567156911331147,-0.59697749481046,2.084605640917602
0,284,-1.2827031497389147,0.5251474970455414,-0.6279189323040639,2.168622716581226
0,285,-1.1780834733758945,-0.6125212035950964,-0.14915183087615613,1.504649183022643
0,286,-1.1894406173144587,-0.10424527927351157,0.07166694008887875,1.7129122965850272
0,287,-1.6890756583949853,0.285108715874822,-0.17195890301633465,1.6134437141066253
0,288,-1.282195333183138,-0.05573459642160916,-0.03181316078738927,1.7473271581944807
0,289,-1.2879658381572274,-0.5884270774330416,-0.4023227167754979,2.980980499160507
0,290,-0.9068421979519778,-0.7332891678570559,-0.566513160243681,2.2202910832829965
0,291,-1.131727000488198,-0.7754141268368682,-0.7036528033044358,2.733316232490531
0,292,-0.8303159839516687,-1.0197560185640944,-0.5196374822841103,2.6745803241059094
0,293,-1.5769673499353578,0.17750610161613856,-0.135550541052476,2.3744094678327383
0,294,-1.1004904875866512,0.5211957496181421,-0.11490851417193859,0.8218844705557601
0,295,-1.4364396602665823,0.09766503796662307,-0.0919606601328018,1.2499723359479806
0,296,-2.007025721935534,0.9921997938256519,0.3476738739430463,0.5666774883290691
0,297,-1.959355259498128,0.27193425004812055,0.5430919009965043,1.053257333622787
0,298,-1.8130838458417475,0.5199263836320394,0.3095219033329608,1.1704971547067624
0,299,-1.645514838050718,0.604576365769343,0.6673821596450265,0.4675458580936511
0,300,-1.91453584503079,0.16040748696750695,0.0356162241546778,2.0010793445533204
0,301,-1.5145394740919116,0.02116144513291518,0.32499344741602876,1.710595772642477
0,302,-1.3384711801016833,0.21004132281945176,-0.13319148564960015,1.3743131857240194
0,303,-1.3384711801016833,0.21004132281945176,-0.13319148564960015,1.3743131857240194
0,304,-1.6740082665251204,0.22080339398295523,0.048807525979914335,1.7168537053637236
0,305,-1.4252779171146803,-0.3410588429341408,0.10944225713931188,1.8162251694542777
0,306,-1.6367916600837331,-0.12005375223210302,0.14903022993254544,2.0491628628870027
0,307,-0.9975220304035857,-0.08099151087240042,-0.9091429179963237,1.8958005123788624
0,308,-1.0225577783892545,-0.09373941928946272,-1.0010877232074082,1.8598895823969406
0,309,-1.4716673973212084,-0.6690268803797019,-0.09128904042587438,2.3135632658530265
0,310,-1.0695918144342966,0.1662494530254004,-0.5427302453227443,1.4531485473267487
0,311,-2.1551827427278574,0.48681068779749403,0.5153467489169077,1.6237630201756459
0,312,-2.093283557548751,0.7405268587530609,0.46590405031720694,1.4555962859693716
0,313,-1.3145452342071806,0.2972712533459878,0.22924464754250118,0.7985885728065156
0,314,-1.3836967013688954,0.25296070700503703,0.18128352770837752,0.7318742834947707
0,315,-1.368989201544509,0.4426143788579504,-0.30323868112081076,1.4714085154397196
0,316,-1.454020757486064,0.15451547378468633,0.08686325064034128,1.4231309003246992
0,317,-1.3392507839004608,0.37077989078736473,-0.0028698932039539216,1.5569211144323005
0,318,-1.2860256578218552,-0.7212108364292833,-0.7545370496066361,2.5140434702460634
0,319,-1.422675265777026,-0.09317860932258082,-0.3107580943449486,1.6635294801770661
0,320,-1.5351244346049557,0.33991707307131414,0.21015908440460862,1.422147013820481
0,321,-1.350287150482882,0.11728988902284643,-0.08109522465259844,1.70580038957225
0,322,-1.1489243469049262,-0.2677028714010563,-0.34075651753410185,2.4265290206057175
0,323,-1.5730793107690586,0.19426163547108466,-0.41466121379404175,2.0241539570665514
0,324,-1.639064453566736,0.6710000199713464,0.09441072529741534,1.3643292232604434
0,325,-1.4679527142563034,0.7147724104265427,-0.49366665442528745,1.527665827639605
0,326,-1.4663321691083306,0.27600221622337684,-0.5857387666879701,2.0847402297371875
0,327,-1.2584226702635122,-0.41231320792227644,0.021208500021408394,1.863795064679063
0,328,-1.2897591118808036,0.0015975437177553342,-0.19607605183766408,1.9396848693964488
0,329,-1.2897591118808036,0.0015975437177553342,-0.19607605183766408,1.9396848693964488
0,330,-1.3313206612966946,0.4263344374979974,-0.2287823444098782,1.3881667273977587
0,331,-1.4440452963985844,-0.08366135097409844,-0.18876500068249102,2.2858978141140023
0,332,-1.2408621053667752,-0.024884042517746785,-0.956690302485979,2.611814854883319
0,333,-1.056558486879541,-0.9643806677862798,-0.20106523157742684,2.0150342445207152
0,334,-1.153425072406902,-0.8296120126905886,-0.28419041492346464,2.1695778843837634
